 은평구 가좌로 184,37.5874184878,126.9207926064,2020-12-31
 은평구 가좌로 179,37.5871089664,126.9207432597,2020-12-31
 은평구 백련산로 38,37.5890793326,126.922959163,2020-12-31
 은평구 불광로 136,37.6190285854,126.9328567761,2020-12-31
