id,year,sido,gugun,keyword,category,name,address,center
0,2017,서울특별시,강남구,어린이,놀이방,현어린이공간,수서동746,"['37.473004568807', '127.099631462023']"
1,2017,서울특별시,강남구,어린이,공원,도담어린이공원,세곡동,"['37.473004568807', '127.099631462023']"
2,2017,서울특별시,강남구,어린이,치과의사,세곡어린이치과의원,율현동712번지401호우건프라자강남구서울특별시KR,"['37.473004568807', '127.099631462023']"
3,2017,서울특별시,강남구,어린이,공립도서관,못골한옥어린이도서관,자곡동로7길3,"['37.473004568807', '127.099631462023']"
4,2017,서울특별시,강남구,어린이,어린이병원,서울특별시립어린이병원,헌릉로260,"['37.473004568807', '127.099631462023']"
5,2017,서울특별시,강남구,어린이,원격교육센터,2021설악어린이음악캠프,광평로56길8131310수서타워,"['37.473004568807', '127.099631462023']"
6,2017,서울특별시,강남구,어린이,체육관,수정어린이공원,문정동동남로8길21,"['37.473004568807', '127.099631462023']"
7,2017,서울특별시,강남구,어린이,치과의사,연세어린이치과,문정동747,"['37.473004568807', '127.099631462023']"
8,2017,서울특별시,강남구,어린이,공원,윗샘어린이공원,내곡동,"['37.473004568807', '127.099631462023']"
9,2017,서울특별시,강남구,어린이,공원,팔각정어린이공원,가락본동118,"['37.473004568807', '127.099631462023']"
10,2017,서울특별시,강남구,어린이,공원,한샘상상어린이공원,문정동66,"['37.473004568807', '127.099631462023']"
11,2017,서울특별시,강남구,어린이,공원,아랫샘어린이공원,내곡동,"['37.473004568807', '127.099631462023']"
12,2017,서울특별시,강남구,어린이,공원,무궁화어린이공원,가락동134,"['37.473004568807', '127.099631462023']"
13,2017,서울특별시,강남구,어린이,공원,개포목련어린이공원,개포2동190,"['37.473004568807', '127.099631462023']"
14,2017,서울특별시,강남구,어린이,환승역정류장,서울특별시어린이병원강동송파예비군,nan,"['37.473004568807', '127.099631462023']"
15,2017,서울특별시,강남구,어린이,교회,평화어린이교회,장지동5965,"['37.473004568807', '127.099631462023']"
16,2017,서울특별시,강남구,어린이,nan,FUNNY어린이체육교실,장지동835번지207동1302호송파파인타운2단지아파트송파구서울특별시KR,"['37.473004568807', '127.099631462023']"
17,2017,서울특별시,강남구,어린이,버스정류장,서울특별시어린이병원강동송파과학화예비군훈련장,nan,"['37.473004568807', '127.099631462023']"
18,2017,서울특별시,강남구,어린이,공원,안산골어린이공원,가락2동1523,"['37.473004568807', '127.099631462023']"
19,2017,서울특별시,강남구,어린이,놀이공원,어린이대공원,능동로216,"['37.473004568807', '127.099631462023']"
20,2017,서울특별시,강남구,어린이,nan,사단아프리카어린이돕는모임,양재동69,"['37.486708581137', '127.037893304833']"
21,2017,서울특별시,강남구,어린이,놀이터,종열어린이공원,dong1034양재1동,"['37.486708581137', '127.037893304833']"
22,2017,서울특별시,강남구,어린이,nan,주어린이가천재,양재2동26526,"['37.486708581137', '127.037893304833']"
23,2017,서울특별시,강남구,어린이,학교,어린이키앤농구교실,서초동16883번지지하층서초구서울특별시KR,"['37.486708581137', '127.037893304833']"
24,2017,서울특별시,강남구,어린이,공원,새싹어린이공원,서초동16862,"['37.486708581137', '127.037893304833']"
25,2017,서울특별시,강남구,어린이,공원,양재어린이공원,양재1동929,"['37.486708581137', '127.037893304833']"
26,2017,서울특별시,강남구,어린이,공원,사도감어린이공원,dong135912서초2동,"['37.486708581137', '127.037893304833']"
27,2017,서울특별시,강남구,어린이,TV방송국,주한국어린이방송,양재동2024,"['37.486708581137', '127.037893304833']"
28,2017,서울특별시,강남구,어린이,환승역정류장,구립서초어린이도서관,서초동,"['37.486708581137', '127.037893304833']"
29,2017,서울특별시,강남구,어린이,공원,횃불어린이공원,양재동,"['37.486708581137', '127.037893304833']"
30,2017,서울특별시,강남구,어린이,공원,비석어린이공원,양재동,"['37.486708581137', '127.037893304833']"
31,2017,서울특별시,강남구,어린이,공원,버들어린이공원,양재동,"['37.486708581137', '127.037893304833']"
32,2017,서울특별시,강남구,어린이,공원,효자어린이공원,양재동,"['37.486708581137', '127.037893304833']"
33,2017,서울특별시,강남구,어린이,공원,개뜰어린이공원,양재동260,"['37.486708581137', '127.037893304833']"
34,2017,서울특별시,강남구,어린이,도서관,국립어린이청소년도서관,테헤란로7길21,"['37.486708581137', '127.037893304833']"
35,2017,서울특별시,강남구,어린이,어학원,라트어린이영어원,도곡동5142,"['37.486708581137', '127.037893304833']"
36,2017,서울특별시,강남구,어린이,공연예술극장,라트어린이극장,도곡2동논현로164,"['37.486708581137', '127.037893304833']"
37,2017,서울특별시,강남구,어린이,nan,리더징어린이스포츠클럽,대치동93822,"['37.486708581137', '127.037893304833']"
38,2017,서울특별시,강남구,어린이,nan,어린이미디어교육연구소주,양재동,"['37.486708581137', '127.037893304833']"
39,2017,서울특별시,강남구,어린이,비정부기구NGO,세계어린이크레용기금,도곡동45415,"['37.486708581137', '127.037893304833']"
40,2017,서울특별시,강남구,어린이,nan,사단아프리카어린이돕는모임,양재동69,"['37.490218082899', '127.060560926547']"
41,2017,서울특별시,강남구,어린이,스포츠단지,GATE어린이전용수영장,nan,"['37.490218082899', '127.060560926547']"
42,2017,서울특별시,강남구,어린이,공원,양재어린이공원,양재1동929,"['37.490218082899', '127.060560926547']"
43,2017,서울특별시,강남구,어린이,TV방송국,주한국어린이방송,양재동2024,"['37.490218082899', '127.060560926547']"
44,2017,서울특별시,강남구,어린이,공원,개포목련어린이공원,개포2동190,"['37.490218082899', '127.060560926547']"
45,2017,서울특별시,강남구,어린이,공원,비석어린이공원,양재동,"['37.490218082899', '127.060560926547']"
46,2017,서울특별시,강남구,어린이,어학원,라트어린이영어원,도곡동5142,"['37.490218082899', '127.060560926547']"
47,2017,서울특별시,강남구,어린이,공연예술극장,라트어린이극장,도곡2동논현로164,"['37.490218082899', '127.060560926547']"
48,2017,서울특별시,강남구,어린이,nan,리더징어린이스포츠클럽,대치동93822,"['37.490218082899', '127.060560926547']"
49,2017,서울특별시,강남구,어린이,nan,어린이미디어교육연구소주,양재동,"['37.490218082899', '127.060560926547']"
50,2017,서울특별시,강남구,어린이,비정부기구NGO,세계어린이크레용기금,도곡동45415,"['37.490218082899', '127.060560926547']"
51,2017,서울특별시,강남구,어린이,nan,주어린이가천재,양재2동26526,"['37.490218082899', '127.060560926547']"
52,2017,서울특별시,강남구,어린이,공원,부렴어린이공원,잠실동,"['37.490218082899', '127.060560926547']"
53,2017,서울특별시,강남구,어린이,공원,횃불어린이공원,양재동,"['37.490218082899', '127.060560926547']"
54,2017,서울특별시,강남구,어린이,사회봉사단체,어린이재단서울남부지역본부,대치동89161,"['37.490218082899', '127.060560926547']"
55,2017,서울특별시,강남구,어린이,놀이터,종열어린이공원,dong1034양재1동,"['37.490218082899', '127.060560926547']"
56,2017,서울특별시,강남구,어린이,도서관,국립어린이청소년도서관,테헤란로7길21,"['37.490218082899', '127.060560926547']"
57,2017,서울특별시,강남구,어린이,소아치과의사,서울어린이치과,4415강남구서울특별시KR,"['37.490218082899', '127.060560926547']"
58,2017,서울특별시,강남구,어린이,놀이터,어린이놀이터,양재2동236양재시민의숲,"['37.490218082899', '127.060560926547']"
59,2017,서울특별시,강남구,어린이,어린이병원,서울특별시립어린이병원,헌릉로260,"['37.490218082899', '127.060560926547']"
60,2017,서울특별시,강남구,초등학교,초등학교,서울대모초등학교,일원동광평로20길27,"['37.473004568807', '127.099631462023']"
61,2017,서울특별시,강남구,초등학교,초등학교,서울율현초등학교,세곡동밤고개로21길15,"['37.473004568807', '127.099631462023']"
62,2017,서울특별시,강남구,초등학교,초등학교,서울세명초등학교,자곡동로55,"['37.473004568807', '127.099631462023']"
63,2017,서울특별시,강남구,초등학교,초등학교,서울대왕초등학교,세곡동헌릉로618길8,"['37.473004568807', '127.099631462023']"
64,2017,서울특별시,강남구,초등학교,초등학교,서울자곡초등학교,자곡로150,"['37.473004568807', '127.099631462023']"
65,2017,서울특별시,강남구,초등학교,초등학교,서울왕북초등학교,수서동광평로31길74,"['37.473004568807', '127.099631462023']"
66,2017,서울특별시,강남구,초등학교,병설유치원,대왕초등학교병설유치원,세곡동1222,"['37.473004568807', '127.099631462023']"
67,2017,서울특별시,강남구,초등학교,환승역정류장,대왕초등학교,nan,"['37.473004568807', '127.099631462023']"
68,2017,서울특별시,강남구,초등학교,초등학교,서울일원초등학교,영동대로4길20,"['37.473004568807', '127.099631462023']"
69,2017,서울특별시,강남구,초등학교,초등학교,서울가원초등학교,중대로4길8,"['37.473004568807', '127.099631462023']"
70,2017,서울특별시,강남구,초등학교,초등학교,서울평화초등학교,송파대로26길22,"['37.473004568807', '127.099631462023']"
71,2017,서울특별시,강남구,초등학교,버스정류장,세곡중학교세명초등학교,자곡동619LH강남힐스테이트502동312호,"['37.473004568807', '127.099631462023']"
72,2017,서울특별시,강남구,초등학교,초등학교,서울문덕초등학교,송이로34길60,"['37.473004568807', '127.099631462023']"
73,2017,서울특별시,강남구,초등학교,초등학교,서울대청초등학교,양재대로55길28,"['37.473004568807', '127.099631462023']"
74,2017,서울특별시,강남구,초등학교,동창회,대왕초등학교총동문회,세곡동1033,"['37.473004568807', '127.099631462023']"
75,2017,서울특별시,강남구,초등학교,버스정류장,세곡중학교세명초등학교,nan,"['37.473004568807', '127.099631462023']"
76,2017,서울특별시,강남구,초등학교,초등학교,복정초등학교,성남대로1480번길25,"['37.473004568807', '127.099631462023']"
77,2017,서울특별시,강남구,초등학교,학교,서울문정초등학교,문정로5길20,"['37.473004568807', '127.099631462023']"
78,2017,서울특별시,강남구,초등학교,초등학교,서울수서초등학교,광평로51길46,"['37.473004568807', '127.099631462023']"
79,2017,서울특별시,강남구,초등학교,초등학교,서울영희초등학교,일원1동일원로21,"['37.473004568807', '127.099631462023']"
80,2017,서울특별시,강남구,초등학교,초등학교,서울양재초등학교,양재1동바우뫼로18길14,"['37.486708581137', '127.037893304833']"
81,2017,서울특별시,강남구,초등학교,초등학교,서울서초초등학교,서초동서운로178,"['37.486708581137', '127.037893304833']"
82,2017,서울특별시,강남구,초등학교,초등학교,서울포이초등학교,개포로22길87,"['37.486708581137', '127.037893304833']"
83,2017,서울특별시,강남구,초등학교,초등학교,서울구룡초등학교,개포4동655,"['37.486708581137', '127.037893304833']"
84,2017,서울특별시,강남구,초등학교,초등학교,서울서일초등학교,서초1동14368,"['37.486708581137', '127.037893304833']"
85,2017,서울특별시,강남구,초등학교,초등학교,서울언주초등학교,남부순환로363길19,"['37.486708581137', '127.037893304833']"
86,2017,서울특별시,강남구,초등학교,초등학교,서울개일초등학교,개포로401,"['37.486708581137', '127.037893304833']"
87,2017,서울특별시,강남구,초등학교,초등학교,서울대도초등학교,선릉로209,"['37.486708581137', '127.037893304833']"
88,2017,서울특별시,강남구,초등학교,초등학교,서울역삼초등학교,역삼1동강남대로66길21,"['37.486708581137', '127.037893304833']"
89,2017,서울특별시,강남구,초등학교,초등학교,서울개원초등학교,개포1동선릉로29,"['37.486708581137', '127.037893304833']"
90,2017,서울특별시,강남구,초등학교,초등학교,서울도곡초등학교,선릉로64길33,"['37.486708581137', '127.037893304833']"
91,2017,서울특별시,강남구,초등학교,초등학교,서울서이초등학교,서초2동서운로35,"['37.486708581137', '127.037893304833']"
92,2017,서울특별시,강남구,초등학교,병설유치원,역삼초등학교병설유치원,역삼1동8337,"['37.486708581137', '127.037893304833']"
93,2017,서울특별시,강남구,초등학교,초등학교,서울원명초등학교,고무래로906,"['37.486708581137', '127.037893304833']"
94,2017,서울특별시,강남구,초등학교,초등학교,서울교육대학교부설초등학교,서초중앙로96,"['37.486708581137', '127.037893304833']"
95,2017,서울특별시,강남구,초등학교,병설유치원,우암초등학교우암병설유치원,양재동구우면동바위뫼로7길38,"['37.486708581137', '127.037893304833']"
96,2017,서울특별시,강남구,초등학교,초등학교,서울도성초등학교,역삼로313,"['37.486708581137', '127.037893304833']"
97,2017,서울특별시,강남구,초등학교,유치원,포이초등학교병설유치원,개포4동개포로22길,"['37.486708581137', '127.037893304833']"
98,2017,서울특별시,강남구,초등학교,버스정류장,역삼초등학교,nan,"['37.486708581137', '127.037893304833']"
99,2017,서울특별시,강남구,초등학교,초등학교,서울대치초등학교,양재천로363,"['37.486708581137', '127.037893304833']"
100,2017,서울특별시,강남구,초등학교,초등학교,서울일원초등학교,영동대로4길20,"['37.490218082899', '127.060560926547']"
101,2017,서울특별시,강남구,초등학교,초등학교,서울도성초등학교,역삼로313,"['37.490218082899', '127.060560926547']"
102,2017,서울특별시,강남구,초등학교,초등학교,서울구룡초등학교,개포4동655,"['37.490218082899', '127.060560926547']"
103,2017,서울특별시,강남구,초등학교,초등학교,서울대치초등학교,양재천로363,"['37.490218082899', '127.060560926547']"
104,2017,서울특별시,강남구,초등학교,초등학교,서울양전초등학교,개포동개포로513,"['37.490218082899', '127.060560926547']"
105,2017,서울특별시,강남구,초등학교,초등학교,서울개일초등학교,개포로401,"['37.490218082899', '127.060560926547']"
106,2017,서울특별시,강남구,초등학교,초등학교,서울대도초등학교,선릉로209,"['37.490218082899', '127.060560926547']"
107,2017,서울특별시,강남구,초등학교,초등학교,서울개원초등학교,개포1동선릉로29,"['37.490218082899', '127.060560926547']"
108,2017,서울특별시,강남구,초등학교,초등학교,서울대현초등학교,역삼로98길16,"['37.490218082899', '127.060560926547']"
109,2017,서울특별시,강남구,초등학교,초등학교,서울대진초등학교,개포로109길74,"['37.490218082899', '127.060560926547']"
110,2017,서울특별시,강남구,초등학교,초등학교,서울도곡초등학교,선릉로64길33,"['37.490218082899', '127.060560926547']"
111,2017,서울특별시,강남구,초등학교,초등학교,서울대곡초등학교,대치2동남부순환로3022,"['37.490218082899', '127.060560926547']"
112,2017,서울특별시,강남구,초등학교,초등학교,서울영희초등학교,일원1동일원로21,"['37.490218082899', '127.060560926547']"
113,2017,서울특별시,강남구,초등학교,병설유치원,서울개포초등학교병설유치원,개포동188,"['37.490218082899', '127.060560926547']"
114,2017,서울특별시,강남구,초등학교,초등학교,서울언주초등학교,남부순환로363길19,"['37.490218082899', '127.060560926547']"
115,2017,서울특별시,강남구,초등학교,초등학교,서울포이초등학교,개포로22길87,"['37.490218082899', '127.060560926547']"
116,2017,서울특별시,강남구,초등학교,유치원,도곡초등학교병설유치원,대치4동92410,"['37.490218082899', '127.060560926547']"
117,2017,서울특별시,강남구,초등학교,버스정류장,영희초등학교,nan,"['37.490218082899', '127.060560926547']"
118,2017,서울특별시,강남구,초등학교,버스정류장,구룡초등학교,nan,"['37.490218082899', '127.060560926547']"
119,2017,서울특별시,강남구,초등학교,초등학교,서울아주초등학교,올림픽로4길59,"['37.490218082899', '127.060560926547']"
120,2017,서울특별시,강남구,놀이터,실내놀이터,점프스카이송파JUMPSKY,KR서울특별시송파구송파대로111송파파크하비오201동B103호,"['37.473004568807', '127.099631462023']"
121,2017,서울특별시,강남구,놀이터,실내놀이터,코코몽키즈랜드송파점,문정동516,"['37.473004568807', '127.099631462023']"
122,2017,서울특별시,강남구,놀이터,놀이터,친구들놀이터,수정구태평동3307150번지하동1층성남시경기도KR,"['37.473004568807', '127.099631462023']"
123,2017,서울특별시,강남구,놀이터,버스정류장,복정동놀이터,nan,"['37.473004568807', '127.099631462023']"
124,2017,서울특별시,강남구,놀이터,놀이터,문정물놀이터,문정동10618,"['37.473004568807', '127.099631462023']"
125,2017,서울특별시,강남구,놀이터,실내놀이터,레전드히어로즈역삼르파크점,테헤란로22길12,"['37.486708581137', '127.037893304833']"
126,2017,서울특별시,강남구,놀이터,놀이터,개나리래미안놀이터,역삼로,"['37.486708581137', '127.037893304833']"
127,2017,서울특별시,강남구,놀이터,놀이터,미미위클린놀이터,도곡1동도곡로18길57,"['37.486708581137', '127.037893304833']"
128,2017,서울특별시,강남구,놀이터,놀이터,발레놀이터,서초동1342번지3호서초구서울특별시KR,"['37.486708581137', '127.037893304833']"
129,2017,서울특별시,강남구,놀이터,공동작업공간,놀이터,도곡2동51517,"['37.486708581137', '127.037893304833']"
130,2017,서울특별시,강남구,놀이터,놀이터,개나리래미안놀이터,역삼로,"['37.490218082899', '127.060560926547']"
131,2017,서울특별시,강남구,놀이터,놀이터,미미위클린놀이터,도곡1동도곡로18길57,"['37.490218082899', '127.060560926547']"
132,2017,서울특별시,강남구,놀이터,공동작업공간,놀이터,도곡2동51517,"['37.490218082899', '127.060560926547']"
133,2017,서울특별시,강남구,놀이터,실내놀이터,레전드히어로즈역삼르파크점,테헤란로22길12,"['37.490218082899', '127.060560926547']"
134,2017,서울특별시,강남구,놀이터,nan,놀이터,도곡동419번지2층강남구서울특별시KR,"['37.490218082899', '127.060560926547']"
135,2017,서울특별시,강남구,키즈카페,카페,키즈카페쁘띠몽드자곡점,자곡로108,"['37.473004568807', '127.099631462023']"
136,2017,서울특별시,강남구,키즈카페,nan,릴리펏수서점,율현동7123층,"['37.473004568807', '127.099631462023']"
137,2017,서울특별시,강남구,키즈카페,실내놀이터,코코몽키즈랜드송파점,문정동516,"['37.473004568807', '127.099631462023']"
138,2017,서울특별시,강남구,키즈카페,어린이놀이시설,씨드랜드,송파대로111,"['37.473004568807', '127.099631462023']"
139,2017,서울특별시,강남구,키즈카페,카페,치치뿌뿌키즈카페,내곡동3421번지2층203호,"['37.473004568807', '127.099631462023']"
140,2017,서울특별시,강남구,키즈카페,어린이놀이시설,하이아이키즈카페,언주로30길21아카데미스위트,"['37.486708581137', '127.037893304833']"
141,2017,서울특별시,강남구,키즈카페,카페,노랑키즈크레프트카페서초점,서초4동16986,"['37.486708581137', '127.037893304833']"
142,2017,서울특별시,강남구,키즈카페,카페,키즈카페,반포동1183번지외7필지센트럴시티BPC201동1호서초구서울특별시KR,"['37.486708581137', '127.037893304833']"
143,2017,서울특별시,강남구,키즈카페,미용실,아이레,역삼동번지4층78511백안빌딩,"['37.486708581137', '127.037893304833']"
144,2017,서울특별시,강남구,키즈카페,카페,원더볼즈,반포동541,"['37.486708581137', '127.037893304833']"
145,2017,서울특별시,강남구,키즈카페,어린이놀이시설,하이아이키즈카페,언주로30길21아카데미스위트,"['37.490218082899', '127.060560926547']"
146,2017,서울특별시,강남구,키즈카페,카페,웰니스맘앤키즈카페,잠실동19번지303호잠실엘스지상3층송파구서울특별시KR,"['37.490218082899', '127.060560926547']"
147,2017,서울특별시,강남구,키즈카페,미용실,아이레,역삼동번지4층78511백안빌딩,"['37.490218082899', '127.060560926547']"
148,2017,서울특별시,강남구,키즈카페,카페,키즈카페쁘띠몽드자곡점,자곡로108,"['37.490218082899', '127.060560926547']"
149,2017,서울특별시,강남구,키즈카페,카페,프레리키즈카페,삼전동224,"['37.490218082899', '127.060560926547']"
150,2017,서울특별시,강남구,소아과,의사,이지소아청소년과의원,세곡동,"['37.473004568807', '127.099631462023']"
151,2017,서울특별시,강남구,소아과,소아과전문의,박소아과내과,일원본동746,"['37.473004568807', '127.099631462023']"
152,2017,서울특별시,강남구,소아과,의사,성모봄소아청소년과의원,수서동595,"['37.473004568807', '127.099631462023']"
153,2017,서울특별시,강남구,소아과,소아과전문의,조혜정소아과,세곡동1242,"['37.473004568807', '127.099631462023']"
154,2017,서울특별시,강남구,소아과,소아과전문의,조은소아과의원,세곡동1242,"['37.473004568807', '127.099631462023']"
155,2017,서울특별시,강남구,소아과,의사,우리소아청소년과의원,율현동1733번지세곡2지구근생용지11호2세곡프라자1동202호,"['37.473004568807', '127.099631462023']"
156,2017,서울특별시,강남구,소아과,전문병원,수앤정소아청소년과의원,자곡동120,"['37.473004568807', '127.099631462023']"
157,2017,서울특별시,강남구,소아과,소아과전문의,이수옥소아과의원,수서동736,"['37.473004568807', '127.099631462023']"
158,2017,서울특별시,강남구,소아과,소아과전문의,동선소아과의원,일원동7111,"['37.473004568807', '127.099631462023']"
159,2017,서울특별시,강남구,소아과,소아과전문의,행복아이소아청소년과의원,문정동761,"['37.473004568807', '127.099631462023']"
160,2017,서울특별시,강남구,소아과,소아과전문의,고운맘소아과의원,문정동1502,"['37.473004568807', '127.099631462023']"
161,2017,서울특별시,강남구,소아과,의사,달빛의원,세곡동3991,"['37.473004568807', '127.099631462023']"
162,2017,서울특별시,강남구,소아과,소아과전문의,푸른소아과의원,개포동124,"['37.473004568807', '127.099631462023']"
163,2017,서울특별시,강남구,소아과,소아과전문의,한소아과,문정동45,"['37.473004568807', '127.099631462023']"
164,2017,서울특별시,강남구,소아과,소아과전문의,기린소아청소년과,장지동8412,"['37.473004568807', '127.099631462023']"
165,2017,서울특별시,강남구,소아과,의사,전소아과의원,일원동613,"['37.473004568807', '127.099631462023']"
166,2017,서울특별시,강남구,소아과,의사,현소아청소년과의원,수정구복정동566번지위례택지개발사업지구블럭아이에스센트럴타워상가619호,"['37.473004568807', '127.099631462023']"
167,2017,서울특별시,강남구,소아과,소아과전문의,고만성소아과,개포동124,"['37.473004568807', '127.099631462023']"
168,2017,서울특별시,강남구,소아과,소아과전문의,조소아과의원,문정동13915,"['37.473004568807', '127.099631462023']"
169,2017,서울특별시,강남구,소아과,소아과전문의,문소아과의원,가락2동140,"['37.473004568807', '127.099631462023']"
170,2017,서울특별시,강남구,소아과,소아과전문의,서초연세소아과의원,서초동1334,"['37.486708581137', '127.037893304833']"
171,2017,서울특별시,강남구,소아과,소아과전문의,강남연세소아과의원,역삼동755,"['37.486708581137', '127.037893304833']"
172,2017,서울특별시,강남구,소아과,소아과전문의,연세우리소아청소년과,개포동6554,"['37.486708581137', '127.037893304833']"
173,2017,서울특별시,강남구,소아과,소아과전문의,서울소아과의원,서초2동1333,"['37.486708581137', '127.037893304833']"
174,2017,서울특별시,강남구,소아과,소아과전문의,동심소아과,서초동16902,"['37.486708581137', '127.037893304833']"
175,2017,서울특별시,강남구,소아과,소아과전문의,양원경소아청소년의원,도곡동5381,"['37.486708581137', '127.037893304833']"
176,2017,서울특별시,강남구,소아과,내과전문의,삼성드림내과소아청소년과의원,선릉로30911층2층더스톤한티빌딩,"['37.486708581137', '127.037893304833']"
177,2017,서울특별시,강남구,소아과,소아과전문의,조엔소아청소년과,개포4동12585,"['37.486708581137', '127.037893304833']"
178,2017,서울특별시,강남구,소아과,소아과전문의,성림소아과의원,도곡동9181,"['37.486708581137', '127.037893304833']"
179,2017,서울특별시,강남구,소아과,소아과전문의,이진오소아과의원,서초2동134412,"['37.486708581137', '127.037893304833']"
180,2017,서울특별시,강남구,소아과,소아과전문의,최재민소아과,남부순환로2615,"['37.486708581137', '127.037893304833']"
181,2017,서울특별시,강남구,소아과,소아과전문의,다인소아청소년과의원,서초4동13106,"['37.486708581137', '127.037893304833']"
182,2017,서울특별시,강남구,소아과,의사,서울제이소아청소년과의원,역삼동7846,"['37.486708581137', '127.037893304833']"
183,2017,서울특별시,강남구,소아과,소아과전문의,소화의원,역삼2동73221,"['37.486708581137', '127.037893304833']"
184,2017,서울특별시,강남구,소아과,소아과전문의,연세키즈소아청소년과,대치동622번지222호클래시아강남구서울특별시KR,"['37.486708581137', '127.037893304833']"
185,2017,서울특별시,강남구,소아과,일반의원,이원경내과소아과의원,개포4동653,"['37.486708581137', '127.037893304833']"
186,2017,서울특별시,강남구,소아과,소아과전문의,조앤조내과소아과,역삼동8161,"['37.486708581137', '127.037893304833']"
187,2017,서울특별시,강남구,소아과,의사,이화소아과의원,서초동1685,"['37.486708581137', '127.037893304833']"
188,2017,서울특별시,강남구,소아과,nan,서초아이소아청소년과의원,서초동1336,"['37.486708581137', '127.037893304833']"
189,2017,서울특별시,강남구,소아과,소아과전문의,송영명소아과의원,선릉로10길5,"['37.486708581137', '127.037893304833']"
190,2017,서울특별시,강남구,소아과,소아과전문의,강남연세소아과의원,역삼동755,"['37.490218082899', '127.060560926547']"
191,2017,서울특별시,강남구,소아과,소아과전문의,연세우리소아청소년과,개포동6554,"['37.490218082899', '127.060560926547']"
192,2017,서울특별시,강남구,소아과,소아과전문의,서울영재소아과의원,대치동98714,"['37.490218082899', '127.060560926547']"
193,2017,서울특별시,강남구,소아과,소아과전문의,양원경소아청소년의원,도곡동5381,"['37.490218082899', '127.060560926547']"
194,2017,서울특별시,강남구,소아과,소아과전문의,푸른소아과의원,개포동124,"['37.490218082899', '127.060560926547']"
195,2017,서울특별시,강남구,소아과,소아과전문의,연세키즈소아청소년과,대치동622번지222호클래시아강남구서울특별시KR,"['37.490218082899', '127.060560926547']"
196,2017,서울특별시,강남구,소아과,내과전문의,삼성드림내과소아청소년과의원,선릉로30911층2층더스톤한티빌딩,"['37.490218082899', '127.060560926547']"
197,2017,서울특별시,강남구,소아과,소아과전문의,조엔소아청소년과,개포4동12585,"['37.490218082899', '127.060560926547']"
198,2017,서울특별시,강남구,소아과,소아과전문의,송영명소아과의원,선릉로10길5,"['37.490218082899', '127.060560926547']"
199,2017,서울특별시,강남구,소아과,의사,서울제이소아청소년과의원,역삼동7846,"['37.490218082899', '127.060560926547']"
200,2017,서울특별시,강남구,소아과,소아과전문의,소화의원,역삼2동73221,"['37.490218082899', '127.060560926547']"
201,2017,서울특별시,강남구,소아과,소아과전문의,고만성소아과,개포동124,"['37.490218082899', '127.060560926547']"
202,2017,서울특별시,강남구,소아과,일반의원,이원경내과소아과의원,개포4동653,"['37.490218082899', '127.060560926547']"
203,2017,서울특별시,강남구,소아과,의사,전소아과의원,일원동613,"['37.490218082899', '127.060560926547']"
204,2017,서울특별시,강남구,소아과,소아과전문의,성림소아과의원,도곡동9181,"['37.490218082899', '127.060560926547']"
205,2017,서울특별시,강남구,소아과,어린이병원,스카이소아청소년과,선릉로317,"['37.490218082899', '127.060560926547']"
206,2017,서울특별시,강남구,소아과,소아과전문의,최재민소아과,남부순환로2615,"['37.490218082899', '127.060560926547']"
207,2017,서울특별시,강남구,소아과,소아과전문의,김정아소아과의원,잠실동3351,"['37.490218082899', '127.060560926547']"
208,2017,서울특별시,강남구,소아과,의사,이은희소아과의원,잠실동1011,"['37.490218082899', '127.060560926547']"
209,2017,서울특별시,강남구,소아과,소아과전문의,박소아과내과,일원본동746,"['37.490218082899', '127.060560926547']"
210,2017,서울특별시,강남구,학원,댄스학원,제이디씨JDC실용전문학원,율현동712번지401호호우건프라자강남구서울특별시KR,"['37.473004568807', '127.099631462023']"
211,2017,서울특별시,강남구,학원,어학원,리드일공일자곡영어학원,자곡동633번지205호S프라자강남구서울특별시KR,"['37.473004568807', '127.099631462023']"
212,2017,서울특별시,강남구,학원,수학학원,뉴이선생수학전문학원,일원동731번지303호한솔마을강남구서울특별시KR,"['37.473004568807', '127.099631462023']"
213,2017,서울특별시,강남구,학원,교육기관,스카이로학원,일원동7151,"['37.473004568807', '127.099631462023']"
214,2017,서울특별시,강남구,학원,교육기관,캠프제이학원,자곡동30216번지1층101호,"['37.473004568807', '127.099631462023']"
215,2017,서울특별시,강남구,학원,사립학교,뿌리수학논술학원,자곡동56102번지204호강남구서울특별시KR,"['37.473004568807', '127.099631462023']"
216,2017,서울특별시,강남구,학원,사립학교,강남리더스고등학원,세곡동581번지602호강남리더스프라자강남구서울특별시KR,"['37.473004568807', '127.099631462023']"
217,2017,서울특별시,강남구,학원,미술학원,엔아트미술학원,세곡동179번지리엔파크프라자303호,"['37.473004568807', '127.099631462023']"
218,2017,서울특별시,강남구,학원,사립학교,시원스터디학원,자곡동56115번지2층,"['37.473004568807', '127.099631462023']"
219,2017,서울특별시,강남구,학원,사립학교,멘사앤블럭창의학원,세곡동581번지604호강남리더스프라자강남구서울특별시KR,"['37.473004568807', '127.099631462023']"
220,2017,서울특별시,강남구,학원,어학원,파인영어학원,세곡동581번지리더스프라자803호,"['37.473004568807', '127.099631462023']"
221,2017,서울특별시,강남구,학원,어학원,솔로몬사고력영어학원,일원동734번지상록수아파트상가205호강남구서울특별시KR,"['37.473004568807', '127.099631462023']"
222,2017,서울특별시,강남구,학원,수학학원,매쓰피아수학학원,일원동7151,"['37.473004568807', '127.099631462023']"
