"id";"sido";"gugun";"gubun";"Type";"year_code"
116;"서울특별시";"금천구";1;"과속";21
117;"서울특별시";"금천구";2;"신호";21
118;"서울특별시";"금천구";2;"신호";21
119;"서울특별시";"중랑구";2;"신호";21
120;"서울특별시";"중랑구";2;"신호";21
121;"서울특별시";"중랑구";1;"과속";21
122;"서울특별시";"중랑구";2;"신호";21
123;"서울특별시";"중랑구";2;"신호";21
124;"서울특별시";"중랑구";2;"신호";21
125;"서울특별시";"중랑구";2;"신호";21
126;"서울특별시";"중랑구";2;"신호";21
127;"서울특별시";"강남구";2;"신호";21
128;"서울특별시";"강남구";2;"신호";21
129;"서울특별시";"강남구";1;"과속";21
130;"서울특별시";"강남구";2;"신호";21
131;"서울특별시";"광진구";2;"신호";21
132;"서울특별시";"양천구";2;"신호";20
133;"서울특별시";"양천구";2;"신호";20
134;"서울특별시";"양천구";2;"신호";20
135;"서울특별시";"광진구";1;"과속";20
136;"서울특별시";"광진구";2;"신호";20
137;"서울특별시";"광진구";2;"신호";20
138;"서울특별시";"동작구";1;"과속";20
139;"서울특별시";"동작구";1;"과속";20
140;"서울특별시";"동작구";2;"신호";20
141;"서울특별시";"동작구";2;"신호";20
142;"서울특별시";"동작구";2;"신호";20
143;"서울특별시";"동작구";2;"신호";20
144;"서울특별시";"동작구";2;"신호";20
145;"서울특별시";"동작구";2;"신호";20
146;"서울특별시";"동작구";2;"신호";20
147;"서울특별시";"동작구";1;"과속";20
148;"서울특별시";"동작구";1;"과속";20
149;"서울특별시";"동작구";1;"과속";20
150;"서울특별시";"강동구";1;"과속";21
151;"서울특별시";"강동구";1;"과속";21
152;"서울특별시";"강동구";1;"과속";21
153;"서울특별시";"강동구";1;"과속";21
154;"서울특별시";"중랑구";2;"신호";21
155;"서울특별시";"중랑구";2;"신호";21
156;"서울특별시";"중랑구";2;"신호";21
157;"서울특별시";"영등포구";2;"신호";20
158;"서울특별시";"영등포구";2;"신호";20
159;"서울특별시";"영등포구";2;"신호";20
160;"서울특별시";"영등포구";2;"신호";20
161;"서울특별시";"영등포구";2;"신호";20
162;"서울특별시";"영등포구";2;"신호";20
163;"서울특별시";"영등포구";2;"신호";20
164;"서울특별시";"영등포구";2;"신호";20
165;"서울특별시";"영등포구";2;"신호";20
166;"서울특별시";"영등포구";1;"과속";20
167;"서울특별시";"양천구";2;"신호";20
168;"서울특별시";"강남구";2;"신호";20
169;"서울특별시";"강남구";2;"신호";20
170;"서울특별시";"관악구";1;"과속";20
171;"서울특별시";"관악구";2;"신호";20
172;"서울특별시";"관악구";2;"신호";20
173;"서울특별시";"관악구";2;"신호";20
174;"서울특별시";"관악구";2;"신호";20
175;"서울특별시";"양천구";2;"신호";20
176;"서울특별시";"양천구";2;"신호";20
177;"서울특별시";"양천구";2;"신호";20
178;"서울특별시";"양천구";1;"과속";20
179;"서울특별시";"양천구";2;"신호";20
180;"서울특별시";"양천구";2;"신호";20
181;"서울특별시";"양천구";1;"과속";20
182;"서울특별시";"양천구";1;"과속";20
183;"서울특별시";"양천구";2;"신호";20
184;"서울특별시";"구로구";2;"신호";20
185;"서울특별시";"구로구";2;"신호";20
186;"서울특별시";"구로구";2;"신호";20
187;"서울특별시";"구로구";2;"신호";20
188;"서울특별시";"구로구";2;"신호";20
189;"서울특별시";"구로구";2;"신호";20
190;"서울특별시";"구로구";2;"신호";20
191;"서울특별시";"구로구";2;"신호";20
192;"서울특별시";"구로구";2;"신호";20
193;"서울특별시";"구로구";2;"신호";20
194;"서울특별시";"구로구";2;"신호";20
195;"서울특별시";"구로구";2;"신호";20
196;"서울특별시";"구로구";2;"신호";20
197;"서울특별시";"구로구";2;"신호";20
198;"서울특별시";"강동구";2;"신호";20
199;"서울특별시";"강동구";2;"신호";20
200;"서울특별시";"강동구";2;"신호";20
201;"서울특별시";"강동구";2;"신호";20
202;"서울특별시";"강동구";2;"신호";20
203;"서울특별시";"강동구";2;"신호";20
204;"서울특별시";"강동구";2;"신호";20
205;"서울특별시";"강동구";2;"신호";20
206;"서울특별시";"강동구";2;"신호";20
207;"서울특별시";"강동구";2;"신호";20
208;"서울특별시";"강동구";2;"신호";20
209;"서울특별시";"영등포구";2;"신호";20
210;"서울특별시";"영등포구";2;"신호";20
211;"서울특별시";"영등포구";2;"신호";20
212;"서울특별시";"서대문구";2;"신호";20
213;"서울특별시";"서대문구";1;"과속";20
214;"서울특별시";"서대문구";2;"신호";20
215;"서울특별시";"서대문구";1;"과속";20
216;"서울특별시";"서대문구";1;"과속";20
217;"서울특별시";"서대문구";1;"과속";20
218;"서울특별시";"서대문구";1;"과속";20
219;"서울특별시";"관악구";2;"신호";20
220;"서울특별시";"관악구";2;"신호";20
221;"서울특별시";"관악구";2;"신호";20
222;"서울특별시";"관악구";2;"신호";20
223;"서울특별시";"관악구";1;"과속";20
224;"서울특별시";"관악구";2;"신호";20
225;"서울특별시";"서초구";2;"신호";20
226;"서울특별시";"서초구";1;"과속";20
227;"서울특별시";"서초구";1;"과속";20
228;"서울특별시";"서초구";2;"신호";20
229;"서울특별시";"서초구";1;"과속";20
230;"서울특별시";"서초구";1;"과속";20
231;"서울특별시";"서초구";1;"과속";20
232;"서울특별시";"서초구";1;"과속";20
233;"서울특별시";"서초구";2;"신호";20
234;"서울특별시";"서초구";2;"신호";20
235;"서울특별시";"서초구";2;"신호";20
236;"서울특별시";"서초구";1;"과속";20
237;"서울특별시";"서초구";2;"신호";20
238;"서울특별시";"서초구";2;"신호";20
239;"서울특별시";"서초구";1;"과속";20
240;"서울특별시";"송파구";2;"신호";20
241;"서울특별시";"송파구";2;"신호";20
242;"서울특별시";"송파구";2;"신호";20
243;"서울특별시";"송파구";2;"신호";20
244;"서울특별시";"송파구";2;"신호";20
245;"서울특별시";"송파구";2;"신호";20
246;"서울특별시";"송파구";2;"신호";20
247;"서울특별시";"송파구";2;"신호";20
248;"서울특별시";"서초구";2;"신호";20
249;"서울특별시";"관악구";2;"신호";20
250;"서울특별시";"관악구";2;"신호";20
251;"서울특별시";"관악구";2;"신호";20
252;"서울특별시";"관악구";2;"신호";20
253;"서울특별시";"관악구";2;"신호";20
254;"서울특별시";"관악구";2;"신호";20
255;"서울특별시";"서대문구";2;"신호";20
256;"서울특별시";"서대문구";2;"신호";20
257;"서울특별시";"서대문구";2;"신호";20
258;"서울특별시";"서대문구";1;"과속";20
259;"서울특별시";"서대문구";1;"과속";20
260;"서울특별시";"서대문구";1;"과속";20
261;"서울특별시";"서대문구";2;"신호";20
262;"서울특별시";"서대문구";2;"신호";20
263;"서울특별시";"서대문구";2;"신호";20
264;"서울특별시";"서대문구";2;"신호";20
265;"서울특별시";"서대문구";2;"신호";20
266;"서울특별시";"송파구";2;"신호";20
267;"서울특별시";"광진구";1;"과속";20
268;"서울특별시";"송파구";2;"신호";20
269;"서울특별시";"송파구";2;"신호";20
270;"서울특별시";"송파구";2;"신호";20
271;"서울특별시";"송파구";2;"신호";20
272;"서울특별시";"용산구";2;"신호";20
273;"서울특별시";"노원구";2;"신호";20
274;"서울특별시";"노원구";2;"신호";20
275;"서울특별시";"노원구";2;"신호";20
276;"서울특별시";"영등포구";2;"신호";20
277;"서울특별시";"영등포구";2;"신호";20
278;"서울특별시";"영등포구";2;"신호";20
279;"서울특별시";"영등포구";2;"신호";20
280;"서울특별시";"영등포구";2;"신호";20
281;"서울특별시";"구로구";2;"신호";20
282;"서울특별시";"구로구";2;"신호";20
283;"서울특별시";"도봉구";1;"과속";20
284;"서울특별시";"도봉구";2;"신호";20
285;"서울특별시";"은평구";2;"신호";20
286;"서울특별시";"강서구";2;"신호";20
287;"서울특별시";"강서구";2;"신호";20
288;"서울특별시";"강서구";2;"신호";20
289;"서울특별시";"강서구";2;"신호";20
290;"서울특별시";"송파구";2;"신호";20
291;"서울특별시";"송파구";2;"신호";20
292;"서울특별시";"송파구";2;"신호";20
293;"서울특별시";"성동구";2;"신호";20
294;"서울특별시";"성동구";1;"과속";20
295;"서울특별시";"성동구";2;"신호";20
296;"서울특별시";"성동구";2;"신호";20
297;"서울특별시";"성동구";2;"신호";20
298;"서울특별시";"성동구";2;"신호";20
299;"서울특별시";"성동구";2;"신호";20
300;"서울특별시";"송파구";2;"신호";20
301;"서울특별시";"송파구";2;"신호";20
302;"서울특별시";"송파구";2;"신호";20
303;"서울특별시";"종로구";1;"과속";20
304;"서울특별시";"종로구";1;"과속";20
305;"서울특별시";"서초구";2;"신호";20
306;"서울특별시";"서초구";2;"신호";20
307;"서울특별시";"서초구";2;"신호";20
308;"서울특별시";"서초구";1;"과속";20
309;"서울특별시";"서초구";2;"신호";20
310;"서울특별시";"서초구";2;"신호";20
311;"서울특별시";"서초구";2;"신호";20
312;"서울특별시";"서초구";2;"신호";20
313;"서울특별시";"서초구";2;"신호";20
314;"서울특별시";"서초구";2;"신호";20
315;"서울특별시";"서초구";2;"신호";20
316;"서울특별시";"서초구";2;"신호";20
317;"서울특별시";"동작구";2;"신호";20
318;"서울특별시";"송파구";2;"신호";20
319;"서울특별시";"강북구";2;"신호";19
320;"서울특별시";"강동구";4;"주정차";19
321;"서울특별시";"강동구";4;"주정차";19
322;"서울특별시";"강동구";4;"주정차";20
323;"서울특별시";"강동구";4;"주정차";20
324;"서울특별시";"강동구";4;"주정차";20
325;"서울특별시";"강동구";4;"주정차";20
326;"서울특별시";"강동구";4;"주정차";20
327;"서울특별시";"강동구";4;"주정차";20
328;"서울특별시";"강동구";4;"주정차";20
329;"서울특별시";"강동구";4;"주정차";20
330;"서울특별시";"강동구";4;"주정차";20
331;"서울특별시";"강동구";4;"주정차";20
332;"서울특별시";"강동구";4;"주정차";8
333;"서울특별시";"강동구";4;"주정차";8
334;"서울특별시";"강동구";4;"주정차";15
335;"서울특별시";"광진구";2;"신호";19
336;"서울특별시";"구로구";2;"신호";19
337;"서울특별시";"강남구";2;"신호";19
338;"서울특별시";"강동구";2;"신호";19
339;"서울특별시";"금천구";2;"신호";19
340;"서울특별시";"노원구";2;"신호";19
341;"서울특별시";"동대문구";2;"신호";19
342;"서울특별시";"동작구";2;"신호";19
343;"서울특별시";"동작구";2;"신호";19
344;"서울특별시";"마포구";2;"신호";19
345;"서울특별시";"서대문구";2;"신호";19
346;"서울특별시";"성동구";2;"신호";19
347;"서울특별시";"성북구";2;"신호";19
348;"서울특별시";"영등포구";2;"신호";19
349;"서울특별시";"중랑구";2;"신호";19
350;"서울특별시";"양천구";2;"신호";19
351;"서울특별시";"강동구";2;"신호";19
352;"서울특별시";"강서구";2;"신호";19
353;"서울특별시";"동작구";2;"신호";19
354;"서울특별시";"마포구";1;"과속";19
355;"서울특별시";"마포구";1;"과속";19
356;"서울특별시";"마포구";1;"과속";19
357;"서울특별시";"마포구";1;"과속";19
358;"서울특별시";"성북구";2;"신호";20
359;"서울특별시";"성북구";2;"신호";20
360;"서울특별시";"강동구";1;"과속";20
361;"서울특별시";"마포구";4;"주정차";7
362;"서울특별시";"마포구";4;"주정차";10
363;"서울특별시";"마포구";4;"주정차";16
364;"서울특별시";"마포구";4;"주정차";19
365;"서울특별시";"마포구";4;"주정차";19
366;"서울특별시";"마포구";4;"주정차";19
367;"서울특별시";"마포구";4;"주정차";19
368;"서울특별시";"마포구";4;"주정차";19
369;"서울특별시";"마포구";4;"주정차";20
370;"서울특별시";"마포구";4;"주정차";20
371;"서울특별시";"마포구";4;"주정차";20
372;"서울특별시";"마포구";4;"주정차";20
373;"서울특별시";"마포구";4;"주정차";20
374;"서울특별시";"강동구";4;"주정차";8
375;"서울특별시";"강동구";4;"주정차";8
376;"서울특별시";"강동구";4;"주정차";9
377;"서울특별시";"강동구";4;"주정차";9
378;"서울특별시";"강동구";4;"주정차";9
379;"서울특별시";"강동구";4;"주정차";9
380;"서울특별시";"강동구";4;"주정차";11
381;"서울특별시";"강동구";4;"주정차";11
382;"서울특별시";"강동구";4;"주정차";12
383;"서울특별시";"강동구";4;"주정차";12
384;"서울특별시";"강동구";4;"주정차";14
385;"서울특별시";"강동구";4;"주정차";14
386;"서울특별시";"강동구";4;"주정차";14
387;"서울특별시";"강동구";4;"주정차";16
388;"서울특별시";"강동구";4;"주정차";17
389;"서울특별시";"강동구";4;"주정차";17
390;"서울특별시";"강동구";4;"주정차";18
391;"서울특별시";"강동구";4;"주정차";18
392;"서울특별시";"강동구";4;"주정차";18
393;"서울특별시";"강동구";4;"주정차";6
394;"서울특별시";"강동구";4;"주정차";6
395;"서울특별시";"강동구";4;"주정차";6
396;"서울특별시";"강동구";4;"주정차";6
397;"서울특별시";"강동구";4;"주정차";6
398;"서울특별시";"강동구";4;"주정차";6
399;"서울특별시";"강동구";4;"주정차";8
400;"서울특별시";"강동구";4;"주정차";8
401;"서울특별시";"강동구";4;"주정차";8
402;"서울특별시";"강동구";4;"주정차";8
403;"서울특별시";"강동구";4;"주정차";8
404;"서울특별시";"강동구";4;"주정차";8
405;"서울특별시";"강동구";4;"주정차";6
406;"서울특별시";"강동구";4;"주정차";8
407;"서울특별시";"강동구";4;"주정차";8
408;"서울특별시";"강동구";4;"주정차";8
409;"서울특별시";"강동구";4;"주정차";8
410;"서울특별시";"강동구";4;"주정차";8
411;"서울특별시";"강동구";4;"주정차";8
412;"서울특별시";"강동구";4;"주정차";8
413;"서울특별시";"강동구";4;"주정차";8
414;"서울특별시";"강동구";4;"주정차";8
415;"서울특별시";"강동구";4;"주정차";8
416;"서울특별시";"강동구";4;"주정차";8
417;"서울특별시";"강동구";4;"주정차";5
418;"서울특별시";"강동구";4;"주정차";5
419;"서울특별시";"강동구";4;"주정차";9
420;"서울특별시";"강동구";4;"주정차";5
421;"서울특별시";"강동구";4;"주정차";5
422;"서울특별시";"강동구";4;"주정차";5
423;"서울특별시";"강동구";4;"주정차";5
424;"서울특별시";"강동구";4;"주정차";6
425;"서울특별시";"강동구";4;"주정차";6
426;"서울특별시";"강동구";4;"주정차";5
427;"서울특별시";"강동구";4;"주정차";5
428;"서울특별시";"강동구";4;"주정차";5
429;"서울특별시";"금천구";4;"주정차";15
430;"서울특별시";"금천구";4;"주정차";16
431;"서울특별시";"금천구";4;"주정차";15
432;"서울특별시";"금천구";4;"주정차";15
433;"서울특별시";"금천구";4;"주정차";16
434;"서울특별시";"금천구";4;"주정차";15
435;"서울특별시";"금천구";4;"주정차";15
436;"서울특별시";"금천구";4;"주정차";15
437;"서울특별시";"금천구";4;"주정차";15
438;"서울특별시";"금천구";4;"주정차";15
439;"서울특별시";"금천구";4;"주정차";15
440;"서울특별시";"금천구";4;"주정차";15
441;"서울특별시";"금천구";4;"주정차";15
442;"서울특별시";"금천구";4;"주정차";15
443;"서울특별시";"금천구";4;"주정차";16
444;"서울특별시";"금천구";4;"주정차";16
445;"서울특별시";"금천구";4;"주정차";15
446;"서울특별시";"금천구";4;"주정차";15
447;"서울특별시";"금천구";4;"주정차";15
448;"서울특별시";"금천구";4;"주정차";15
449;"서울특별시";"금천구";4;"주정차";15
450;"서울특별시";"금천구";4;"주정차";16
451;"서울특별시";"금천구";4;"주정차";15
452;"서울특별시";"금천구";4;"주정차";15
453;"서울특별시";"금천구";4;"주정차";15
454;"서울특별시";"금천구";4;"주정차";15
455;"서울특별시";"금천구";4;"주정차";15
456;"서울특별시";"금천구";4;"주정차";15
457;"서울특별시";"금천구";4;"주정차";15
458;"서울특별시";"금천구";4;"주정차";15
459;"서울특별시";"금천구";4;"주정차";16
460;"서울특별시";"금천구";4;"주정차";16
461;"서울특별시";"금천구";4;"주정차";16
462;"서울특별시";"금천구";4;"주정차";16
463;"서울특별시";"금천구";4;"주정차";16
464;"서울특별시";"금천구";4;"주정차";17
465;"서울특별시";"금천구";4;"주정차";17
466;"서울특별시";"금천구";4;"주정차";18
467;"서울특별시";"성동구";2;"신호";14
468;"서울특별시";"중구";2;"신호";14
469;"서울특별시";"종로구";2;"신호";14
470;"서울특별시";"종로구";2;"신호";14
471;"서울특별시";"은평구";2;"신호";14
472;"서울특별시";"서대문구";2;"신호";14
473;"서울특별시";"동대문구";2;"신호";14
474;"서울특별시";"관악구";1;"과속";14
475;"서울특별시";"중구";1;"과속";15
476;"서울특별시";"광진구";2;"신호";15
477;"서울특별시";"서초구";1;"과속";15
478;"서울특별시";"동대문구";1;"과속";14
479;"서울특별시";"용산구";1;"과속";14
480;"서울특별시";"광진구";1;"과속";14
481;"서울특별시";"중랑구";1;"과속";14
482;"서울특별시";"서초구";2;"신호";14
483;"서울특별시";"서초구";2;"신호";14
484;"서울특별시";"강동구";2;"신호";14
485;"서울특별시";"강남구";2;"신호";14
486;"서울특별시";"강남구";2;"신호";14
487;"서울특별시";"금천구";2;"신호";14
488;"서울특별시";"관악구";2;"신호";14
489;"서울특별시";"영등포구";2;"신호";14
490;"서울특별시";"양천구";2;"신호";14
491;"서울특별시";"영등포구";2;"신호";14
492;"서울특별시";"강서구";2;"신호";14
493;"서울특별시";"구로구";2;"신호";14
494;"서울특별시";"강북구";2;"신호";14
495;"서울특별시";"도봉구";2;"신호";14
496;"서울특별시";"노원구";2;"신호";14
497;"서울특별시";"광진구";2;"신호";14
498;"서울특별시";"중랑구";2;"신호";14
499;"서울특별시";"강동구";2;"신호";15
500;"서울특별시";"강동구";2;"신호";15
501;"서울특별시";"동대문구";2;"신호";15
502;"서울특별시";"중랑구";2;"신호";15
503;"서울특별시";"영등포구";2;"신호";15
504;"서울특별시";"영등포구";2;"신호";15
505;"서울특별시";"동대문구";2;"신호";15
506;"서울특별시";"동대문구";2;"신호";15
507;"서울특별시";"강서구";1;"과속";15
508;"서울특별시";"강서구";2;"신호";15
509;"서울특별시";"강서구";2;"신호";15
510;"서울특별시";"중랑구";1;"과속";16
511;"서울특별시";"서초구";1;"과속";15
512;"서울특별시";"서초구";2;"신호";15
513;"서울특별시";"서초구";2;"신호";15
514;"서울특별시";"서초구";1;"과속";15
515;"서울특별시";"서초구";1;"과속";15
516;"서울특별시";"서초구";1;"과속";16
517;"서울특별시";"금천구";1;"과속";16
518;"서울특별시";"성동구";1;"과속";16
519;"서울특별시";"용산구";1;"과속";16
520;"서울특별시";"용산구";1;"과속";16
521;"서울특별시";"영등포구";1;"과속";16
522;"서울특별시";"서초구";1;"과속";16
523;"서울특별시";"강남구";1;"과속";16
524;"서울특별시";"서초구";1;"과속";16
525;"서울특별시";"강동구";2;"신호";16
526;"서울특별시";"강북구";2;"신호";16
527;"서울특별시";"서초구";2;"신호";15
528;"서울특별시";"서초구";2;"신호";15
529;"서울특별시";"서초구";2;"신호";15
530;"서울특별시";"강남구";1;"과속";15
531;"서울특별시";"강남구";2;"신호";15
532;"서울특별시";"중랑구";1;"과속";15
533;"서울특별시";"종로구";4;"주정차";2
534;"서울특별시";"종로구";4;"주정차";7
535;"서울특별시";"종로구";4;"주정차";12
536;"서울특별시";"종로구";4;"주정차";7
537;"서울특별시";"종로구";4;"주정차";4
538;"서울특별시";"종로구";4;"주정차";4
539;"서울특별시";"종로구";4;"주정차";4
540;"서울특별시";"종로구";4;"주정차";4
541;"서울특별시";"종로구";4;"주정차";16
542;"서울특별시";"종로구";4;"주정차";12
543;"서울특별시";"종로구";4;"주정차";3
544;"서울특별시";"종로구";4;"주정차";17
545;"서울특별시";"종로구";4;"주정차";17
546;"서울특별시";"종로구";4;"주정차";3
547;"서울특별시";"종로구";4;"주정차";3
548;"서울특별시";"종로구";4;"주정차";13
549;"서울특별시";"종로구";4;"주정차";3
550;"서울특별시";"종로구";4;"주정차";5
551;"서울특별시";"종로구";4;"주정차";12
552;"서울특별시";"종로구";4;"주정차";17
553;"서울특별시";"종로구";4;"주정차";17
554;"서울특별시";"종로구";4;"주정차";17
555;"서울특별시";"종로구";4;"주정차";17
556;"서울특별시";"종로구";4;"주정차";19
557;"서울특별시";"종로구";4;"주정차";20
558;"서울특별시";"종로구";4;"주정차";20
559;"서울특별시";"종로구";4;"주정차";20
560;"서울특별시";"종로구";4;"주정차";20
561;"서울특별시";"종로구";4;"주정차";20
562;"서울특별시";"종로구";4;"주정차";19
563;"서울특별시";"종로구";4;"주정차";7
564;"서울특별시";"종로구";4;"주정차";12
565;"서울특별시";"종로구";4;"주정차";2
566;"서울특별시";"종로구";4;"주정차";2
567;"서울특별시";"종로구";4;"주정차";5
568;"서울특별시";"종로구";4;"주정차";5
569;"서울특별시";"종로구";4;"주정차";7
570;"서울특별시";"종로구";4;"주정차";5
571;"서울특별시";"종로구";4;"주정차";5
572;"서울특별시";"종로구";4;"주정차";5
573;"서울특별시";"종로구";4;"주정차";4
574;"서울특별시";"종로구";4;"주정차";5
575;"서울특별시";"종로구";4;"주정차";4
576;"서울특별시";"종로구";4;"주정차";4
577;"서울특별시";"종로구";4;"주정차";4
578;"서울특별시";"종로구";4;"주정차";4
579;"서울특별시";"종로구";4;"주정차";4
580;"서울특별시";"종로구";4;"주정차";16
581;"서울특별시";"종로구";4;"주정차";15
582;"서울특별시";"종로구";4;"주정차";10
583;"서울특별시";"종로구";4;"주정차";7
584;"서울특별시";"종로구";4;"주정차";7
585;"서울특별시";"종로구";4;"주정차";18
586;"서울특별시";"종로구";4;"주정차";12
587;"서울특별시";"종로구";4;"주정차";12
588;"서울특별시";"종로구";4;"주정차";5
589;"서울특별시";"종로구";4;"주정차";5
590;"서울특별시";"종로구";4;"주정차";9
591;"서울특별시";"종로구";4;"주정차";11
592;"서울특별시";"종로구";4;"주정차";7
593;"서울특별시";"종로구";4;"주정차";11
594;"서울특별시";"종로구";4;"주정차";7
595;"서울특별시";"종로구";4;"주정차";5
596;"서울특별시";"종로구";4;"주정차";15
597;"서울특별시";"종로구";4;"주정차";10
598;"서울특별시";"종로구";4;"주정차";10
599;"서울특별시";"종로구";4;"주정차";8
600;"서울특별시";"종로구";4;"주정차";5
601;"서울특별시";"종로구";4;"주정차";11
602;"서울특별시";"종로구";4;"주정차";5
603;"서울특별시";"종로구";4;"주정차";5
604;"서울특별시";"종로구";4;"주정차";5
605;"서울특별시";"종로구";4;"주정차";5
606;"서울특별시";"종로구";4;"주정차";5
607;"서울특별시";"종로구";4;"주정차";9
608;"서울특별시";"종로구";4;"주정차";17
609;"서울특별시";"종로구";4;"주정차";5
610;"서울특별시";"종로구";4;"주정차";7
611;"서울특별시";"종로구";4;"주정차";19
612;"서울특별시";"종로구";4;"주정차";14
613;"서울특별시";"종로구";4;"주정차";14
614;"서울특별시";"종로구";4;"주정차";14
615;"서울특별시";"종로구";4;"주정차";14
616;"서울특별시";"종로구";4;"주정차";14
617;"서울특별시";"종로구";4;"주정차";14
618;"서울특별시";"종로구";4;"주정차";14
619;"서울특별시";"종로구";4;"주정차";14
620;"서울특별시";"종로구";4;"주정차";15
621;"서울특별시";"종로구";4;"주정차";15
622;"서울특별시";"종로구";4;"주정차";15
623;"서울특별시";"종로구";4;"주정차";15
624;"서울특별시";"종로구";4;"주정차";20
625;"서울특별시";"종로구";4;"주정차";15
626;"서울특별시";"종로구";4;"주정차";15
627;"서울특별시";"종로구";4;"주정차";15
628;"서울특별시";"종로구";4;"주정차";15
629;"서울특별시";"종로구";4;"주정차";15
630;"서울특별시";"종로구";4;"주정차";15
631;"서울특별시";"종로구";4;"주정차";16
632;"서울특별시";"종로구";4;"주정차";16
633;"서울특별시";"종로구";4;"주정차";16
634;"서울특별시";"종로구";4;"주정차";16
635;"서울특별시";"종로구";4;"주정차";16
636;"서울특별시";"종로구";4;"주정차";19
637;"서울특별시";"종로구";4;"주정차";17
638;"서울특별시";"종로구";4;"주정차";16
639;"서울특별시";"종로구";4;"주정차";19
640;"서울특별시";"종로구";4;"주정차";14
641;"서울특별시";"종로구";4;"주정차";14
642;"서울특별시";"종로구";4;"주정차";14
643;"서울특별시";"종로구";4;"주정차";14
644;"서울특별시";"종로구";4;"주정차";14
645;"서울특별시";"종로구";4;"주정차";14
646;"서울특별시";"종로구";4;"주정차";14
647;"서울특별시";"종로구";4;"주정차";14
648;"서울특별시";"종로구";4;"주정차";14
649;"서울특별시";"종로구";4;"주정차";14
650;"서울특별시";"종로구";4;"주정차";14
651;"서울특별시";"금천구";4;"주정차";15
652;"서울특별시";"금천구";4;"주정차";15
653;"서울특별시";"금천구";4;"주정차";16
654;"서울특별시";"금천구";4;"주정차";15
655;"서울특별시";"종로구";4;"주정차";13
656;"서울특별시";"종로구";4;"주정차";14
657;"서울특별시";"종로구";4;"주정차";14
658;"서울특별시";"종로구";4;"주정차";14
659;"서울특별시";"종로구";4;"주정차";14
660;"서울특별시";"종로구";4;"주정차";14
661;"서울특별시";"종로구";4;"주정차";14
662;"서울특별시";"종로구";4;"주정차";21
663;"서울특별시";"종로구";4;"주정차";21
664;"서울특별시";"종로구";4;"주정차";21
665;"서울특별시";"종로구";4;"주정차";21
666;"서울특별시";"종로구";4;"주정차";21
667;"서울특별시";"종로구";4;"주정차";21
668;"서울특별시";"종로구";4;"주정차";21
669;"서울특별시";"종로구";4;"주정차";21
670;"서울특별시";"종로구";4;"주정차";21
671;"서울특별시";"종로구";4;"주정차";21
672;"서울특별시";"종로구";4;"주정차";21
673;"서울특별시";"종로구";4;"주정차";12
674;"서울특별시";"종로구";4;"주정차";12
675;"서울특별시";"종로구";4;"주정차";13
676;"서울특별시";"종로구";4;"주정차";20
677;"서울특별시";"종로구";4;"주정차";13
678;"서울특별시";"종로구";4;"주정차";13
679;"서울특별시";"금천구";4;"주정차";18
680;"서울특별시";"금천구";4;"주정차";18
681;"서울특별시";"금천구";4;"주정차";19
682;"서울특별시";"금천구";4;"주정차";19
683;"서울특별시";"금천구";4;"주정차";19
684;"서울특별시";"금천구";4;"주정차";20
685;"서울특별시";"금천구";4;"주정차";20
686;"서울특별시";"금천구";4;"주정차";20
687;"서울특별시";"금천구";4;"주정차";20
688;"서울특별시";"금천구";4;"주정차";20
689;"서울특별시";"금천구";4;"주정차";20
690;"서울특별시";"금천구";4;"주정차";20
691;"서울특별시";"금천구";4;"주정차";20
692;"서울특별시";"금천구";4;"주정차";20
693;"서울특별시";"성북구";4;"주정차";18
694;"서울특별시";"성북구";4;"주정차";19
695;"서울특별시";"성북구";4;"주정차";19
696;"서울특별시";"성북구";4;"주정차";19
697;"서울특별시";"성북구";4;"주정차";19
698;"서울특별시";"성북구";4;"주정차";19
699;"서울특별시";"성북구";4;"주정차";19
700;"서울특별시";"성북구";4;"주정차";19
701;"서울특별시";"성북구";4;"주정차";20
702;"서울특별시";"서대문구";1;"과속";14
703;"서울특별시";"서대문구";4;"주정차";19
704;"서울특별시";"서대문구";4;"주정차";19
705;"서울특별시";"서대문구";4;"주정차";15
706;"서울특별시";"서대문구";4;"주정차";16
707;"서울특별시";"서대문구";4;"주정차";16
708;"서울특별시";"서대문구";4;"주정차";16
709;"서울특별시";"서대문구";4;"주정차";16
710;"서울특별시";"서대문구";4;"주정차";16
711;"서울특별시";"서대문구";4;"주정차";16
712;"서울특별시";"서대문구";4;"주정차";16
713;"서울특별시";"서대문구";4;"주정차";16
714;"서울특별시";"서대문구";4;"주정차";16
715;"서울특별시";"서대문구";4;"주정차";16
716;"서울특별시";"서대문구";4;"주정차";16
717;"서울특별시";"서대문구";4;"주정차";16
718;"서울특별시";"서대문구";4;"주정차";16
719;"서울특별시";"서대문구";4;"주정차";17
720;"서울특별시";"서대문구";4;"주정차";17
721;"서울특별시";"서대문구";4;"주정차";17
722;"서울특별시";"서대문구";4;"주정차";17
723;"서울특별시";"서대문구";4;"주정차";17
724;"서울특별시";"서대문구";4;"주정차";18
725;"서울특별시";"서대문구";4;"주정차";18
726;"서울특별시";"서대문구";4;"주정차";18
727;"서울특별시";"마포구";4;"주정차";17
728;"서울특별시";"서대문구";4;"주정차";18
729;"서울특별시";"서대문구";4;"주정차";19
730;"서울특별시";"서대문구";4;"주정차";19
731;"서울특별시";"서대문구";4;"주정차";14
