id,가변전광표지판명,sido,gugun,시군구코드,도로종류,도로노선명,도로노선번호,도로노선방향,위도,경도,영상표시면가로길이,영상표시면세로길이,전광판함체가로길이,전광판함체세로길이,전광판높이,설치유형코드,출력방향코드,발광패널유형코드,표출색상,표시유형코드,출력크기,year_code
412,판교구리방향 서하남,서울특별시,송파구,11710,고속,서울외곽순환고속도로,100번,2.0,37.490756,127.137667,9000,1800,9400.0,2200.0,8000.0,2,2,1,빨간색+노란색+녹색,2,3단15열,9
413,국도 상일IC(천호대교),서울특별시,강동구,11740,고속,천호대로,50번,2.0,37.539522,127.155603,6000,1200,6400.0,1600.0,8000.0,1,2,1,빨간색+노란색+녹색,2,2단10열,9
414,판교구리방향 강일IC,서울특별시,강동구,11740,고속,서울외곽순환고속도로,100번,2.0,37.554803,127.17678899999999,9000,1800,9400.0,2200.0,8000.0,2,2,1,모든 색상,2,3단15열,18
415,국도 강일IC(88대로),서울특별시,강동구,11740,고속,올림픽대로,88번,2.0,37.568172,127.15404199999999,6000,1200,6400.0,1600.0,8000.0,1,2,1,빨간색+노란색+녹색,2,2단10열,9
416,국도 목포방향 금천IC,서울특별시,금천구,11545,고속,서부간선도로,1번,1.0,37.46230278,126.88878059999999,6000,1200,6400.0,1600.0,8000.0,1,2,1,빨간색+노란색+녹색,2,2단10열,9
417,국도 반포(고속TM),서울특별시,서초구,11650,고속,사평대로,92번,2.0,37.50305556,127.01777779999999,6000,600,6600.0,1000.0,8500.0,1,2,1,모든 색상,2,1단10열,19
418,국도 서초(도곡),서울특별시,서초구,11650,고속,남부순환로,92번,1.0,37.48416667,127.03055559999999,6000,600,6600.0,1000.0,8500.0,1,2,1,모든 색상,2,1단10열,19
419,국도 서초(서초),서울특별시,서초구,11650,고속,남부순환로,92번,2.0,37.48277778,127.0222222,6000,600,6600.0,1000.0,8500.0,1,2,1,모든 색상,2,1단10열,19
420,만남의광장 교통안내,서울특별시,서초구,11650,고속,경부고속도로,1번,1.0,37.47007009,127.0334722,1200,1200,1400.0,1400.0,6000.0,1,2,1,빨간색+노란색+녹색,2,2단2열,17
421,서울방향 양재IC,서울특별시,서초구,11650,고속,경부고속도로,1번,2.0,37.46361111,127.0397222,12600,1800,10000.0,2200.0,7500.0,2,2,1,빨간색+노란색+녹색,2,3단21열,14
422,부산방향 양재IC,서울특별시,서초구,11650,고속,경부고속도로,1번,1.0,37.464115,127.039028,12600,1800,10000.0,2200.0,7500.0,2,2,1,빨간색+노란색+녹색,2,3단21열,14
423,국도 양재(화훼),서울특별시,서초구,11650,고속,강남대로,41번,1.0,37.46805556,127.0402778,6000,600,6600.0,1000.0,8500.0,1,2,1,모든 색상,2,1단10열,19
424,부산방향 양재IC(BUS),서울특별시,서초구,11650,고속,경부고속도로,1번,1.0,37.4538201,127.048825,2400,600,3400.0,1600.0,7500.0,2,2,1,빨간색+노란색+녹색,2,1단6열,10
425,서울방향 금토양재2(LCS),서울특별시,서초구,11650,고속,경부고속도로,1번,2.0,37.44030244,127.060505,3000,600,4000.0,1600.0,8500.0,2,2,1,모든 색상,2,1단10열,18
426,국도 송파IC(헌릉로),서울특별시,강남구,11680,고속,헌릉로,71번,2.0,37.46495278,127.1118389,6000,1200,6400.0,1600.0,8000.0,1,2,1,빨간색+노란색+녹색,2,2단10열,14
427,국도 송파IC(장지역),서울특별시,송파구,11710,고속,송파대로,71번,1.0,37.48067222,127.12498889999999,6000,1200,6400.0,1600.0,8000.0,1,2,1,빨간색+노란색+녹색,2,2단10열,9
428,판교구리방향 서하남,서울특별시,송파구,11710,고속,서울외곽순환고속도로,100번,2.0,37.49075556,127.13766670000001,9000,1800,9400.0,2200.0,8000.0,2,2,1,빨간색+노란색+녹색,2,3단15열,9
429,국도 상일IC(천호대교),서울특별시,강동구,11740,고속,천호대로,50번,2.0,37.53952222,127.1556028,6000,1200,6400.0,1600.0,8000.0,1,2,1,빨간색+노란색+녹색,2,2단10열,9
430,판교구리방향 강일IC,서울특별시,강동구,11740,고속,서울외곽순환고속도로,100번,2.0,37.55480278,127.17678889999999,9000,1800,9400.0,2200.0,8000.0,2,2,1,모든 색상,2,3단15열,18
431,국도 강일IC(88대로),서울특별시,강동구,11740,고속,올림픽대로,88번,2.0,37.56817222,127.15404170000001,6000,1200,6400.0,1600.0,8000.0,1,2,1,빨간색+노란색+녹색,2,2단10열,9
432,국도 목포방향 금천IC,서울특별시,금천구,11545,고속,서부간선도로,1번,1.0,37.462303000000006,126.88878100000001,6000,1200,6400.0,1600.0,8000.0,1,2,1,빨간색+노란색+녹색,2,2단10열,9
