id,address,occur,death_injury,death,s_injury,l_injury,lot,lat,year
58,서울특별시 영등포구 문래동3가(영등포역 인근),51,60,0,13,38,126.906644041191,37.51641380975,2017
59,서울특별시 영등포구 양평동(양평동사거리 인근),41,65,0,11,48,126.8978024824,37.53595669025,2017
60,서울특별시 용산구 서빙고동(이태원소방파출소 인근),47,61,0,9,47,126.995591204871,37.534613282078,2017
61,서울특별시 용산구 용산동6가(하나은행한남동지점 인근),41,60,0,16,44,127.007338741191,37.533240699899,2017
62,서울특별시 용산구 서빙고동(한강대교북단 인근),33,42,1,8,33,126.96182027079,37.522399234138,2017
63,서울특별시 은평구 대조동(갈현동먹자골목 인근),48,65,0,10,45,126.92006147196,37.618416080838,2017
64,서울특별시 은평구 응암동(응암오거리응암로진출 인근),26,30,0,8,20,126.917202621605,37.589734849984,2017
65,서울특별시 은평구 대조동(불광역 인근),26,36,0,12,15,126.929544840023,37.610957069614,2017
66,서울특별시 종로구 창신동(동대문로터리 인근),42,69,1,12,48,127.009055161168,37.571347788071,2017
67,서울특별시 종로구 종로2가(종로1가일반국도6호선 인근),39,49,0,14,30,126.983709485206,37.570168284939,2017
68,서울특별시 종로구 종로4가(종로4가배오개길진입 인근),38,56,0,19,30,126.997751082348,37.570219215345,2017
69,서울특별시 중구 정동(우성빌딩 인근),46,63,0,6,40,126.977794754725,37.56385080657,2017
70,서울특별시 중구 봉래동2가(서울역사거리 인근),45,67,0,12,54,126.972624158379,37.557050808649,2017
71,서울특별시 중구 명동2가(회현사거리반포로북창 인근),43,58,0,11,44,126.981668627606,37.560909720408,2017
72,서울특별시 중랑구 신내동(망우사거리 인근),46,72,0,16,49,127.100445536433,37.599881333158,2017
73,서울특별시 중랑구 망우동(한일써너스빌리젠시2 인근),40,52,0,17,30,127.093890090257,37.597810843796,2017
74,서울특별시 중랑구 중화동(면목역 인근),38,41,0,11,25,127.087595730759,37.588393391543,2017
75,부산광역시 강서구 구랑동(녹산중소기업지원센터 인근),10,18,0,5,13,128.839454545892,35.08895902514,2017
76,부산광역시 강서구 명지동(명지IC 인근),8,16,0,4,11,128.931866326171,35.111257242229,2017
77,부산광역시 강서구 명지동(청량사거리 인근),8,13,0,5,7,128.919520169621,35.114677553727,2017
78,부산광역시 금정구 구서동(구서교차로 인근),25,33,0,5,20,129.092863386937,35.246181275147,2017
79,부산광역시 금정구 서동(부산은행동상동지점 인근),22,24,0,8,15,129.105613324696,35.214513555857,2017
80,부산광역시 금정구 장전동(부산대정문앞 인근),19,21,0,6,9,129.085117668247,35.231434118491,2017
81,부산광역시 기장군 기장읍(부산은행기장점 인근),16,18,0,7,10,129.216743856645,35.24513083642,2017
82,부산광역시 기장군 기장읍(한신아파트사거리 인근),11,16,0,3,11,129.213834732388,35.248912993741,2017
83,부산광역시 기장군 일광면(기장역사거리 인근),10,11,0,1,10,129.216672701385,35.243085180038,2017
84,부산광역시 남구 문현동(문현지하차도남단 인근),29,36,0,7,22,129.067730732488,35.136046618258,2017
