id,sido,gugun,year_code
494,서울특별시,관악구,99.0
495,서울특별시,관악구,99.0
496,서울특별시,관악구,99.0
497,서울특별시,관악구,99.0
498,서울특별시,관악구,99.0
499,서울특별시,관악구,99.0
500,서울특별시,관악구,99.0
501,서울특별시,관악구,99.0
502,서울특별시,관악구,99.0
503,서울특별시,관악구,99.0
504,서울특별시,관악구,99.0
505,서울특별시,관악구,99.0
506,서울특별시,관악구,99.0
507,서울특별시,관악구,99.0
508,서울특별시,관악구,99.0
509,서울특별시,관악구,99.0
510,서울특별시,관악구,99.0
511,서울특별시,관악구,99.0
512,서울특별시,관악구,99.0
513,서울특별시,관악구,99.0
514,서울특별시,관악구,13.0
515,서울특별시,관악구,99.0
516,서울특별시,관악구,99.0
517,서울특별시,관악구,99.0
518,서울특별시,관악구,99.0
519,서울특별시,관악구,99.0
520,서울특별시,관악구,99.0
521,서울특별시,관악구,99.0
522,서울특별시,관악구,99.0
523,서울특별시,관악구,99.0
524,서울특별시,관악구,99.0
525,서울특별시,관악구,99.0
526,서울특별시,관악구,99.0
527,서울특별시,관악구,99.0
528,서울특별시,관악구,99.0
529,서울특별시,관악구,99.0
530,서울특별시,영등포구,
531,서울특별시,영등포구,
532,서울특별시,영등포구,
533,서울특별시,영등포구,
534,서울특별시,영등포구,
535,서울특별시,영등포구,
536,서울특별시,영등포구,
537,서울특별시,영등포구,
538,서울특별시,영등포구,
539,서울특별시,영등포구,
540,서울특별시,영등포구,
541,서울특별시,영등포구,
542,서울특별시,영등포구,
543,서울특별시,영등포구,
544,서울특별시,영등포구,
545,서울특별시,영등포구,
546,서울특별시,영등포구,
547,서울특별시,영등포구,
548,서울특별시,영등포구,
549,서울특별시,영등포구,
550,서울특별시,영등포구,
551,서울특별시,영등포구,
552,서울특별시,영등포구,
553,서울특별시,영등포구,
554,서울특별시,영등포구,
555,서울특별시,영등포구,
556,서울특별시,영등포구,
557,서울특별시,영등포구,
558,서울특별시,영등포구,
559,서울특별시,영등포구,
560,서울특별시,영등포구,
561,서울특별시,영등포구,
562,서울특별시,영등포구,
563,서울특별시,영등포구,
564,서울특별시,영등포구,
565,서울특별시,영등포구,
566,서울특별시,영등포구,
567,서울특별시,관악구,99.0
568,서울특별시,관악구,99.0
