id,주차장 종류명,운영구분명,유무료구분명,야간무료개방여부명,sido,gugun,address
0,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,구로구,구로동414-13
1,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,구로구,구로동414-13
2,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,구로구,구로동414-13
3,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,구로구,구로동414-13
4,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,구로구,구로동414-13
5,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,구로구,구로동414-13
6,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,구로구,구로동414-13
7,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,구로구,구로동414-13
8,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,구로구,구로동414-13
9,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,구로구,구로동414-13
10,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,구로구,구로동414-13
11,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,구로구,구로동414-13
12,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,구로구,구로동414-13
13,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,구로구,구로동414-13
14,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,구로구,구로동414-13
15,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,구로구,구로동414-13
16,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,구로구,구로동414-13
17,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,구로구,구로동414-13
18,노외 주차장,시간제 주차장,유료,야간 미개방,서울특별시,구로구,개봉동416-2
19,노외 주차장,시간제 주차장,유료,야간 미개방,서울특별시,구로구,개봉동134-8
20,노외 주차장,시간제 주차장,유료,야간 미개방,서울특별시,강서구,개화동664-0
21,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,가산동691-3
22,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,가산동691-3
23,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,가산동691-3
24,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,가산동691-3
25,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,가산동691-3
26,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,가산동691-3
27,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,가산동691-3
28,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,가산동691-3
29,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,가산동691-3
30,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,가산동691-3
31,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,가산동691-3
32,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,가산동691-3
33,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,가산동691-3
34,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,가산동691-3
35,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,가산동691-3
36,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,가산동691-3
37,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,가산동691-3
38,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,가산동691-3
39,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,가산동691-3
40,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,가산동691-3
41,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,가산동691-3
42,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,가산동691-3
43,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,가산동691-3
44,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,가산동691-3
45,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,가산동691-3
46,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,가산동691-3
47,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,가산동691-3
48,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,가산동691-3
49,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,가산동691-3
50,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,가산동691-3
51,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,가산동691-3
52,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,가산동691-3
53,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,가산동691-3
54,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,가산동691-3
55,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,가산동691-3
56,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,가산동691-3
57,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,가산동691-3
58,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,가산동691-3
59,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,가산동691-3
60,노외 주차장,시간제 주차장,유료,야간 미개방,서울특별시,강동구,강일동292-2
61,노외 주차장,시간제 주차장,유료,야간 미개방,서울특별시,양천구,목동919-5
62,노외 주차장,시간제 주차장,유료,야간 미개방,서울특별시,강서구,화곡동662-15
63,노외 주차장,시간제 주차장,유료,야간 미개방,서울특별시,동대문구,휘경동361-0
64,노상 주차장,버스전용 주차장,무료,야간 미개방,서울특별시,중구,신당동222-3
65,노상 주차장,버스전용 주차장,무료,야간 미개방,서울특별시,중구,신당동222-3
66,노상 주차장,버스전용 주차장,무료,야간 미개방,서울특별시,중구,신당동222-3
67,노상 주차장,버스전용 주차장,무료,야간 미개방,서울특별시,중구,신당동222-3
68,노외 주차장,시간제 주차장,유료,야간 미개방,서울특별시,구로구,고척동9-14
69,노외 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,가산동505-3
70,노외 주차장,시간제 + 거주자 주차장,유료,야간 미개방,서울특별시,노원구,하계동252-6
71,노외 주차장,시간제 주차장,유료,야간 미개방,서울특별시,영등포구,신길동69-39
72,노외 주차장,시간제 주차장,유료,야간 미개방,서울특별시,성북구,삼선동3가43-1
73,노상 주차장,이륜차 전용 주차장,무료,야간 미개방,서울특별시,종로구,내자동67-2
74,노상 주차장,이륜차 전용 주차장,무료,야간 미개방,서울특별시,종로구,내자동67-2
75,노상 주차장,이륜차 전용 주차장,무료,야간 미개방,서울특별시,종로구,내자동67-2
76,노상 주차장,이륜차 전용 주차장,무료,야간 미개방,서울특별시,종로구,내자동67-2
77,노상 주차장,이륜차 전용 주차장,무료,야간 미개방,서울특별시,종로구,내자동67-2
78,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,노원구,공릉동629-1
79,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,노원구,공릉동629-1
80,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,노원구,공릉동629-1
81,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,노원구,공릉동629-1
82,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,노원구,공릉동629-1
83,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,노원구,공릉동629-1
84,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,노원구,공릉동629-1
85,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,노원구,공릉동629-1
86,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,노원구,공릉동629-1
87,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,노원구,공릉동629-1
88,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,노원구,공릉동629-1
89,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,강서구,가양동1485-0
90,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,강서구,가양동1485-0
91,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,강서구,가양동1485-0
92,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,강서구,가양동1485-0
93,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,강서구,가양동1485-0
94,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,강서구,가양동1485-0
95,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,강서구,가양동1485-0
96,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,강서구,가양동1485-0
97,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,강서구,가양동1485-0
98,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,강서구,가양동1485-0
99,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,강서구,가양동1485-0
100,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,강서구,가양동1485-0
101,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,강서구,가양동1485-0
102,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,강서구,가양동1485-0
103,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,강서구,가양동1485-0
104,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,강서구,가양동1485-0
105,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,강서구,가양동1485-0
106,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,강서구,가양동1485-0
107,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,강서구,가양동1485-0
108,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,강서구,가양동1485-0
109,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,강서구,가양동1485-0
110,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,강서구,가양동1485-0
111,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,강서구,가양동1485-0
112,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,강서구,가양동1485-0
113,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,강서구,가양동1485-0
114,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,강서구,가양동1485-0
115,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,강서구,가양동1485-0
116,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,강서구,가양동1485-0
117,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,강서구,가양동1485-0
118,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,강서구,가양동1485-0
119,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,강서구,가양동1485-0
120,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,강서구,가양동1485-0
121,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,강서구,가양동1485-0
122,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,강서구,가양동1485-0
123,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,강서구,가양동1485-0
124,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,강서구,가양동1485-0
125,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,강서구,가양동1485-0
126,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,강서구,가양동1485-0
127,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,강서구,가양동1485-0
128,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,강서구,가양동1485-0
129,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,강서구,가양동1485-0
130,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,강서구,가양동1485-0
131,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,강서구,가양동1485-0
132,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,강서구,가양동1485-0
133,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,강서구,가양동1485-0
134,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,강서구,가양동1485-0
135,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,강서구,가양동1485-0
136,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,강서구,가양동1485-0
137,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,강서구,가양동1485-0
138,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,강서구,가양동1485-0
139,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,강서구,가양동1485-0
140,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,강서구,가양동1485-0
141,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,강서구,가양동1485-0
142,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,강서구,가양동1485-0
143,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,강서구,가양동1485-0
144,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,강서구,가양동1485-0
145,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,강서구,가양동1485-0
146,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,강서구,가양동1485-0
147,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,강서구,가양동1485-0
148,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,강서구,가양동1485-0
149,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,강서구,가양동1485-0
150,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,강서구,가양동1485-0
151,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,강서구,가양동1485-0
152,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,강서구,가양동1485-0
153,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,강서구,가양동1485-0
154,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,강서구,가양동1485-0
155,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,강서구,가양동1485-0
156,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,강서구,가양동1485-0
157,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,강서구,가양동1485-0
158,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,강서구,가양동1485-0
159,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,강서구,가양동1485-0
160,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,강서구,가양동1485-0
161,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,강서구,가양동1485-0
162,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,강서구,가양동1485-0
163,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,강서구,가양동1485-0
164,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,강서구,가양동1485-0
165,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,강서구,가양동1485-0
166,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,강서구,가양동1485-0
167,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,강서구,가양동1485-0
168,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,강서구,가양동1485-0
169,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,마포구,서교동376-5
170,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,마포구,서교동376-5
171,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,마포구,서교동376-5
172,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,마포구,서교동376-5
173,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,마포구,서교동376-5
174,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,마포구,서교동376-5
175,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,마포구,서교동376-5
176,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,마포구,서교동376-5
177,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,마포구,서교동376-5
178,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,마포구,서교동376-5
179,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,마포구,서교동376-5
180,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,마포구,서교동376-5
181,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,마포구,서교동376-5
182,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,마포구,서교동376-5
183,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,마포구,서교동376-5
184,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,마포구,서교동376-5
185,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,마포구,서교동376-5
186,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,마포구,서교동376-5
187,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,마포구,서교동376-5
188,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,마포구,서교동376-5
189,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,마포구,서교동376-5
190,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,가산동371-57
191,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,가산동371-57
192,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,가산동371-57
193,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,독산동300-26
194,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,독산동300-26
195,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,독산동300-26
196,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,독산동300-26
197,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,독산동300-26
198,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,독산동300-26
199,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,독산동300-26
200,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,독산동300-26
201,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,독산동300-26
202,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,독산동300-26
203,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,독산동300-26
204,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,독산동300-26
205,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,독산동300-26
206,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,독산동300-26
207,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,독산동300-26
208,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,독산동300-26
209,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,독산동300-26
210,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,독산동300-26
211,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,독산동300-26
212,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,독산동300-21
213,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,독산동300-21
214,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,독산동300-21
215,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,독산동300-21
216,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,독산동300-21
217,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,독산동300-21
218,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,독산동300-21
219,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,독산동300-21
220,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,독산동300-21
221,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,독산동300-21
222,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,독산동300-21
223,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,독산동300-21
224,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,독산동300-21
225,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,독산동300-21
226,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,독산동300-21
227,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,독산동300-21
228,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,독산동300-21
229,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,독산동300-21
230,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,독산동300-21
231,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,독산동300-21
232,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,독산동300-21
233,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,독산동300-21
234,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,독산동300-21
235,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,독산동300-21
236,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,독산동300-21
237,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,독산동300-21
238,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,독산동300-21
239,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,독산동300-21
240,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,독산동300-21
241,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,독산동300-21
242,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,독산동300-21
243,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,독산동300-21
244,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,독산동300-21
245,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,독산동300-21
246,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,독산동300-21
247,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,독산동300-21
248,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,독산동300-21
249,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,가산동35-2
250,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,가산동35-2
251,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,가산동35-2
252,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,가산동35-2
253,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,가산동35-2
254,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,가산동35-2
255,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,가산동35-2
256,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,가산동35-2
257,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,가산동35-2
258,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,가산동35-2
259,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,가산동35-2
260,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,가산동35-2
261,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,가산동35-2
262,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,가산동35-2
263,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,가산동35-2
264,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,가산동35-2
265,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,가산동35-2
266,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,가산동35-2
267,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,가산동35-2
268,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,가산동35-2
269,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,가산동35-2
270,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,가산동35-2
271,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,가산동35-2
272,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,가산동35-2
273,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,가산동35-2
274,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,가산동35-2
275,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,가산동35-2
276,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,가산동35-2
277,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,가산동35-2
278,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,가산동35-2
279,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,가산동35-2
280,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,가산동35-2
281,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,가산동35-2
282,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,가산동35-2
283,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,가산동35-2
284,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,가산동35-2
285,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,가산동35-2
286,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,가산동35-2
287,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,가산동35-2
288,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,가산동35-2
289,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,가산동35-2
290,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,가산동60-36
291,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,가산동60-36
292,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,가산동60-36
293,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,가산동60-36
294,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,가산동60-36
295,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,가산동60-36
296,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,가산동60-36
297,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,가산동60-36
298,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,가산동60-36
299,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,가산동60-36
300,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,가산동60-36
301,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,가산동60-36
302,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,가산동60-36
303,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,가산동60-36
304,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,가산동60-36
305,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,가산동60-36
306,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,가산동60-36
307,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,가산동60-36
308,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,가산동60-36
309,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,가산동60-36
310,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,가산동60-36
311,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,가산동60-36
312,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,가산동60-36
313,노상 주차장,시간제 주차장,유료,야간 미개방,서울특별시,금천구,가산동60-36
