id,address,occur,death_injury,death,s_injury,l_injury,lot,lat,year
127,서울특별시 종로구 내자동(우리은행효자동지점 부근),3,3,1,1,1,126.972084928478,37.578100046381,2017
128,서울특별시 종로구 종로6가(동대문역 부근),3,3,1,1,1,127.008193319267,37.571970235839,2017
129,서울특별시 종로구 견지동(안국동사거리~우정국로 부근),3,3,0,2,1,126.983181792707,37.57411093887,2017
130,서울특별시 종로구 종로4가(승보약국 부근),3,4,0,2,0,126.99611006243,37.570701525356,2017
131,서울특별시 중구 신당동(신당역 부근),5,5,0,4,1,127.021086462371,37.565580865665,2017
132,서울특별시 중구 남대문로5가(도동삼거리 부근),4,5,0,3,2,126.976492750441,37.556023408754,2017
133,서울특별시 중구 봉래동2가(서울역1호선 부근),4,4,0,3,1,126.972732038354,37.555353232167,2017
134,서울특별시 중구 북창동(소니서비스센터남대문점 부근),3,5,0,1,2,126.978017023968,37.561053423078,2017
135,서울특별시 중랑구 면목동(사가정역 부근),7,7,0,6,1,127.088519396554,37.581289536084,2017
136,서울특별시 중랑구 망우동(산마루한의원 부근),4,6,0,5,0,127.104006698851,37.600465246775,2017
137,서울특별시 중랑구 망우동(호텔스타상봉 부근),4,6,0,4,2,127.093644375688,37.59802671796,2017
138,서울특별시 중랑구 묵동(다솔한의원 부근),4,4,0,3,1,127.078278316392,37.612201189035,2017
139,서울특별시 중랑구 면목동(삼대냉면 부근),4,4,0,2,2,127.090565328129,37.589089460511,2017
140,서울특별시 중랑구 중화동(경희제일한의원 부근),3,3,0,3,0,127.077065351286,37.604806393002,2017
141,서울특별시 중랑구 면목동(우림목재합판 부근),2,2,1,1,0,127.08271607229,37.591999427433,2017
142,부산광역시 금정구 서동(부경양돈농협365서동지점 부근),7,9,0,4,5,129.104002934789,35.214897400895,2017
143,부산광역시 금정구 부곡동(조은재가노인복지센터 부근),3,3,1,1,1,129.096670780134,35.218314518002,2017
144,부산광역시 금정구 부곡동(부곡상가맨션 부근),3,3,0,2,1,129.091656077667,35.225859624023,2017
145,부산광역시 기장군 기장읍(롯데리아부산기장점 부근),8,8,0,4,4,129.216655275222,35.245095773652,2017
146,부산광역시 남구 대연동(대연사거리 부근),9,9,1,5,2,129.091866718675,35.13491316761,2017
147,부산광역시 남구 용호동(용호2동주민센터 부근),6,7,0,4,3,129.113508771514,35.114713168679,2017
148,부산광역시 남구 용호동(만명교회 부근),6,6,0,4,2,129.112354519547,35.119690379309,2017
149,부산광역시 남구 우암동(부산공고 부근),4,4,0,2,1,129.08912159119,35.130008396471,2017
150,부산광역시 남구 감만동(부산은행감만동지점 부근),4,4,0,1,2,129.081596385366,35.116033649534,2017
151,부산광역시 동구 초량동(초량불백거리 부근),7,7,0,5,2,129.038732316145,35.120144503667,2017
152,부산광역시 동래구 명륜동(충렬교 부근),6,6,0,5,1,129.079972123416,35.203699034684,2017
